ag;name
7;КАБЕЛЬНАЯ ЭСТАКАДА ОТ ГПП-4 ДО Ц№27-В
5;Щит силового тока компрессора Grasso Srew Delta
9;Шкаф пожарный с пожарными кранами к.1017
9;Емкость для хранения корпус 1206
7;Камера пожарного гидранта № 5
8;Емкость дренажная Е-10
6;"Система сетей освещения к.559 ""Зеленые коридоры"""
1;Шкаф пожарный ШПК-310 НЗК
2;Информационнон табло КПП№8
7;Емкость РВС-200-1 (Е 29)
12;Емкость СГА-200 ПВ-2
4;Насос Н-401аА
10;Внутриплощадочные автопроезды
2;Автоматизированный комплекс SAP
3;РАСХОДОМЕР AXF050C-E1AL1N-BD41-21B/SCT/Q
2;Ноутбук Lenovo X280 20KES4WS00
2;Системный блок Dual Core E2200/S-775/DDRII 2х512 M
12;Шкаф управления 76ШУ
3;КОНДИЦИОНЕРDANTEXRK-09SDM2(СПЛИТ-СИСТЕМА
1;Устройство для загрузки Р-165 В
1;Насос ц/б с моном. Р 5612 I G-807
12;Кран-балка
11;ОГНЕТУШИТЕЛЬ ОУ-80
11;ХРОМОТОГРАФ ЛХМ-80м6
7;Подогреватель Е-1502, Е-1502
8;Склад-контейнер для хранения ЗИП
8;Гараж для снегохода 723
6;Трубогиб механический тип ТМТ-2
2;Резервуар ж/б
5;Таль ручная ВБИ-1 тн. Н=12м НН01-23
1;Газодувки роторная GMB 15,1 Р-163
11;"ПРИБОР "" РАСХОД -7"" ДУ-600"
3;ТЕРМОСТАТ OXITOP
12;Емкость мельчайших частиц 1-Е-602
6;КОНДЕНСАТОР №4,/ 2
3;НАСОС АХН 63/125.4 ЭЛ/ДВ 15 2900
3;Радиостанция ТАКТ-302 П23#31 (ATEX)
3;Радиостанция носимая СР140 взрывобезопасн.исполнен
12;Аппарат дыхательный MSA AUER AirXpress Fire-Z (101
9;Испарител И-502 МАУ-3
3;СПЕКТРОМЕТР BRUKER MATRIX-F FT-NIR
2;Блок системный Dell T3500
8;Блок-бокс электронного оборудования 626
5;Преобразователь П-215М
8;Гараж для снегохода 723
11;ТОЧ.ШЛИФ.СТАНОК
6;КОНДЕНСАТОР 600ТНГ
11;Насос химический ХОЕ 90/85
7;Сырьевая насосная бензина Т.6046
6;Электрооборудование
7;Внутриквартальные проезды и пл-ки к мазутохоз-ву А
6;Комплектное устройство питания УКП к.1055
3;УровнемерVEGAFLEX61.CXСGB2HAМХX,L=1400mm
10;Сосуд-Емкость Е-16 V-200м3
8;ТРАНСФОРМАТОР ТМ -1800 / 6
4;Ствол лафетный инв. № 6705
8;Операторная взрывозащищенного исполнения для произ
2;МОНИТОР ENDRESS HAUSER NRF 590
1;Часы настенные
1;"Весы ""Тюмень"" ББО"
12;Земельный участок с.Гамово кадастровый номер 59:32
12;Сигнализатор СТМ-10-0008Пь
7;Емкость Е-305 Е-302
8;Сейф
12;Запально-сигнальное устройство ЗСУ-ПИ-45-01
12;Дыхательный аппарат AirGoFix
2;Рефлектометр Yokogawa AQ7275
4;"Телефонный аппарат ""Motorola"""
10;Кабельная эстакада 754
11;ЕМКОСТЬ МАТЕРИАЛ СТ.3
11;ПОТЕНЦИОМЕТР КСП-4 И 50МВ
9;Комплектная тяговая подстанция, входящее в состав
8;Блок-бокс электронного оборудования. КУ 77 км.
12;Емкость Е-105/1
7;Клапан Masoneilan Camflex 35-35222 Ду50 Ру40 A Cv5
3;Радиостанция ТАКТ-302 П45_31 (ATEX) ТАСЕ.464512.00
7;Клапан Masoneilan Camflex 35-35222 Ду50 Ру40 VI Cv
2;Ноутбук Lenovo X280 20KES4WS00 543059
2;"Дисплей 55"" Philips BDL5571V (BDL5571VL/00)"
3;Газоанализатор RAEGuard PID FGM-1002 поз.QT1504
8;№ 4472 ТРАНСФОРМАТОР ТМ 320 / 6
11;Кран подвесной г/п 3т корпус 1019
4;Корзина черт. 21.941.00.000СБ
5;Тумба подкатная
7;Кран мостовой ручной однобалочный подвесной г/п 3,
6;Железнодорожный путь № 14 (погрузо-разгрузочный)
8;Шкаф для инструмента чер. 93.764.00.00 СБ
6;Щиты управления
10;ЗДАНИЕ ЦЕХА
1;Комплект кнопок ПКЕ-222(128 шт.)
6;Комплект труб (61 шт.)
8;Перевод стрелочный №34 к пути №25 п/м 56
1;Тумба Р 6520, бук
3;Расходомер  Promass 83F80-AD2SAA41AEASZ1
8;Склад огнетушащих средств
11;Оборудование КИП и автоматики
4;ТСП Метран-206-02-250-В-4-1, TR-162, 163,164,165
9;Рессивер V -20 м3 поз.18
2;Ноутбук Lenovo ThinkPad X270 20K5S3KM00
10;Комплекс по хранению донных осадков
9;Фильтр V=0,7 м3 № 5. Блок подготовки топливного га
8;Жилое помещение-квартира № 4 в доме № ВЧП-26, микр
7;Испаритель куб. продукта Т-107 Е-1372
6;ФОРМА LAB 1015 A ГР. 95
7;Наружные сети ВиК
8;Помещение № 1002,1003
9;ФУНДАМЕНТ ПОД ИСПАРИТЕЛЬ ПРОДУКТОВЫЙ ДЛЯ ЁМКОСТИ В
11;НАСОС НК-200/120 №40428
8;КАМЕРА
6;Теплообменник Т-403 2/3-3/3
6;Пешеходный тратуар вдоль дорожного полотна  Дороги
4;ТЕПЛОМАТЕРИАЛОПРОВОД КОМПЛЕКСА ТЭП № 1078
2;Сервер HP DL 380G6/2x5570/12Gb
5;Клапан отсечной LTR 43 DN80 PN25 c пневмоприводом
10;Здание 1072
12;Емкость Е-35
2;АРМ Блок Lenovo ThinkCentre M710q (514615)
9;Корпус 1211-ГРП
4;Трубопроводы серной кислоты
5;Щит РП-6А
11;CETИ ГРУНТОВОГО ВОДОЗАБОРА
4;Стул 1120 черный
2;Кран консольный электрический
5;Щит ЯВШ 2-25 У2, Силовое электрооборудование
9;Бункер 2550 (3 шт.)
9;Затвор газостатический поз.Ф1, Ф2 (2 шт.)
3;ПРЕОБР.EJX530A-EBS9N-017DN/KS21/N4/QR
8;ТРАНСФОРМАТОР
3;Клапан РУСТ 310-1 A Ду150 Ру16 фл поз.HSA7/703
1;Пульт громкой связи DIS (24 кл)
10;Корпус 1160,1161 Приемные камеры
10;Емкость буферная 2-Е-504
11;Сепаратор 4м3 Е-22/3
6;Картотека VALBERG FRF FC4E-KK1500x545x653vv
11;Поршневой компрессор 3ГП-12/35 зав.N 334 к.1019
10;Эстакада на Крановом узле № 1 (11-й км.)
7;Клапан Masoneilan Camflex 35-35212 Ду80 Ру40 IV Cv
11;Автомобиль ГАЗ 53 боллер ГОС № К 682 АВ
2;Газоанализатор портативный ПГ-414/LEL(01)/02/СО
7;Зд.1243 Канализационная насосная станция пр
4;Шкаф Ш2.3-4 (037) УКС приемная
9;Фильтр V=0,7 м3 № 5. Блок подготовки топливного га
8;Блок-бокс аппаратной ПРС 704
5;Система кондиционирования в к.42/9 СТН
3;Клапан Masoneilan Camflex 35-35212 Ду100 Ру40 IV
7;Анионитовый ф-тр I ступени № 1 с обвязкой п.к. II
10;Здание корпуса 111
8;Сейф Diplomat JH-060 Е
9;Рессивер V -20 м3 поз.13
5;ВЫКЛ.АВТ.АB2М20НВ-53-43-УХЛЗ1500АВЫД.Э/М
6;Колонна тарельчатая D-1000мм техн. №411
11;УЛЬТРАТЕРМОСТАТ УТУ -2П
6;Комплекс АДК100-ЖДВГ ХЛ1 поз.НУ-21
3;Насос консольный КМ 100-80-170-Е У3 эл/дв 11 кВт 2
5;Затвор щитовой ручной ЭЩ-Р(300х600)
11;Станок 2Л53У зав.N 10619
8;РАСПРЕДЕЛИТЕЛЬНЫЙ ЩИТ СОСТ. ИЗ 3-Х ПАНЕЛЕЙ
11;№ 98967 МЕСТО КОНСТРУКТ
1;Тумба Р 6520, орех
8;Сепарирующее устройство для MS-103
3;Радиостанция Motorola DP4401 EX
2;Аппарат воздушного охлажд.АВЗ Т-102/1
1;Кран подвесной
8;Блок-бокс электронного оборудования 742
9;Фильтр V=1,5 м3 № 3. Блок подготовки топливного га
11;Автомобиль ГАЗ 53 боллер ГОС № К 682 АВ
12;Датчик давл. EJA530A-DAS4N-07DE/KF2
11;Насос 2ЦГ-100/80 К-37-5
12;Аппарат дыхательный MSA AUER AirXpress Fire-Z (101
8;АВО 300.3 АЕ-1/4 АВГ БМ-20-10,0-Б1/6-2-12 УХЛ1с си
10;Корпус 122 Пункт учета сырья
5;Клапан КМР (типа КВДР) 801 НЖ 25 4Л НЗ а/к
11;НАСОС ЦЕНТРОБЕЖНЫЙ ХЕ-50/32-250 С ЭЛЕКТРОДВИГАТ.
6;КОНТЕЙНЕРА ОБЪЕМ=1,3КУБ.М.
12;Насос  KSB RDLO 500-685 B GB P F
8;Перевод стрелочный №41 к пути №32 56п/м
11;Насос нефтяной НК-200/120 техн. №2в/7
8;ПАНЕЛЬ
1;Насос G-606S
10;Сварочная мастерская цеха №25 одноэтажное, площадь
7;Снегоуборочный поезд СМ-2М
5;"Хроматоргаф ""Кристаллюкс-4000М"" (2ПИД)"
1;Сигнализатор СОУ-1 зав.№ 3087
1;Шкаф №1020244
9;Отделение коммерческих узлов учета газа Техничес
9;Корпус 1214 насосная станция водооборот.системы
3;Газонанализатор MSA ALTAIR 4x CH4, O2
3;"Ванна ультразвуковая ""Сапфир"" ТТЦ"
4;ПРИБОР САПФИР 22М
10;Корпус 413
9;Модуль МПТХ 65-100-50 ЭМ
9;Сырьевой парк бензина
3;Радиостанция IC-F50-IS
8;Адсорбер А-1/2
9;Модуль пожаротушения МПТХ 65-100-50 ЭМ
11;Фильтр Ф-3/2
9;Бак исходной воды с обвязкой п.к. II
10;Эстакада от опоры N1415 до опоры N1417 ввод в цех
2;Блок системн.Dell Xeon W3630 HIS0364(АРМ инж.
12;Емкость Е-710В
10;Корпус 1050 Пост охраны N 7
12;Насос Grundfos CRN 20-17-A-FGJ-G-E-HQQE поз.Н-1/6
6;Закалочно-испарительный аппарат ALSTOM
10;ЭСТАКАДА ВНУТРИЦЕХОВАЯ 65 П/М ОДНОЭТАЖНАЯ
7;Аппаратура удаленного доступа к сети Интернет
1;Фильтр Р-74S
5;Этилено и пропиленопроводы
1;Шкаф д/документов Р 7240, бук
5;"Хроматоргаф ""Кристаллюкс-4000М"" (2ПИД)"
5;Регулирующий клапан (сферический) поз. PV-1917
9;Эстакада
11;СТАНОК ТОКАРНО- ВИНТОРЕЗНЫЙ
9;Вертолетная площадка 820
4;"Электронасос ""Иртыш"" 30НФ (605/1)"
7;Станок точильно-шлифовальный ЗК631 22260
1;Фильтр рулонный 6 РУ 6А
10;"Сооружение ""Трубопровод"" объекта Узел учета сырого"
10;Т-102 Насосная растворителей
4;"Кресло ""Браво"""
9;Корпус 1176 Насосная оборотного водоснабжения
8;Перевод стрелочный №4 к пути №26р п/м 56
12;Емкость Е-318
6;Электродвигатель СТД-1600
11;Насос центробежный #50 тип АХ45/31 с эл.двиг.
11;НАСОС ГЕРМЕТИЧЕСКИЙ ЦГ12.5 / 20
10;Корпус 1014/1 Гараж РМЗ
12;Разъединитель SGF123n III 100У1+ 2Е/МТ50/НА
9;Сооружение Внутриплощадочные дороги
7;Насос Н-6(3), Н-6/3
7;Сети водоснабжения и канализации (вид сетей В-8)
11;ТИТРОПРОЦЕССОР LАВ 1022 УП.51
8;Блок-бокс электронного оборудования 750
4;Видеокамера КРС 303 420 ТВЛ
9;Бак усреднения №2 с обвязкой о\у
4;ЗАДВИЖКА ЧУГУН. 302 6БР ДУ-400 №53580
10;Здание насосной станции при нефтеловушках к.563/14
5;Прибор Сапфир 22МТ
3;ШКАФ Д / О МЕТАЛЛИЧЕСКИЙ
7;Комплект адаптации в ячейку шкафа КРУ 2-10
8;Сепаратор-нефтеотделитель С-8/2
3;Радиостанция I ком-IC-Ф50
3;Агрегат электронасосный НД-1,0-Р-250/10-П-К-3-0,55
1;Шкаф пожарный ШПК-310 НЗК
3;Радиостанция Motorola DP4401Ex (MDH56QCC9LA3_N)
6;КОЛОННА ТАРЕЛЬЧАТАЯ Д=2600 ММ.тех №302
8;Здание 2-х этажное корпуса управления цеха 5а
12;Здание  к.349 А
10;Емкость вертикальная V=50м3 ст12Х18Н10Т, техн. поз
11;С ЕМКОСТЬЮ ТЕХ №45О
8;Сепаратор приемный С-301
6;Комплекс АДК100-ЖДВГ ХЛ1 поз.НУ-31
3;Газоанализатор RAEGuard PID FGM-1002 в комплекте с
