ag;name
1;ГОЛОВ.ГАЗ.POLYTRON2 IRCEN334
0;Тумба Р 6520, бук
1;Расходомер RCCT39-DH1M08D4SL/KF1/BG
9;Насосная станция очистных стоков-2 шт
3;"Набор мебели ""Студио""/вишня/каб.506 зд.1001"
7;Шкаф освещения на подстанции №10
10;ВАЛЬЦЫ РЕЗИНООБРАБАТЫВАЮЩИЕ ТИПА ПД 320 160/160
1;теплообменник Е 121 к-с 1201 Б
11;Трансформатор напряжения емкостной СРВ123
9;КОМПРЕС.ОТДЕЛЕНИЕ
10;НАСОС НК 200/120-70 № 78/1
7;ПОДДОН ИЗ МОНОЛИТНОГО БЕТОНА ПОД ВЕРХНИМ  СТРОЕНИЕ
4;Электротельфер г/п 2тн зав.N 1031
11;Шкаф ШК 53
3;Дифманометр ДТНК-100
1;Мотопомпа KOSHIN KTH-80Х ( с двигателем Honda GX12
11;Аппарат КВО-21/3
2;Телефонный аппарат М3903
2;Печь муфельная МИМП-3УЭ 1.75.75.0260
10;НАСОС С ЭЛ. ДВИГАТЕЛЕМ 20НДС
10;НАСОС №6/2- 4НК-5Х4
9;№ 2185 АВТОДОР. К ПОЛОЩАДи к цеху ДК-2
3;Вентилятор ВРАН-5,6-Лев 0-0-2,2х1390-220/380ВУ2
5;ВЫПРЯМИТЕЛЬНОЕ УСТ-ВО УКП-220
7;Путь железнодорожный №45 из рельсов Р-50, 293.4п/м
0;Кресло на крестовине
3;Раоходоме эл.магнитный Pмomda
11;Станок комбинированный КС-2
6;Датчик уровня цифровой буйковый 12323-058 поз.LT24
6;Трансформаторная подстанция КТПН 348
0;Силос Д-107
3;ТРУБОПРОВОД ЛИНИИ ПАРА НА ЦЕХ 38 АБ
3;резервуар запаса воды V-1200м3 № 2 (Сооружения про
5;АРХИВ МОБИЛЬНЫЙ ПРАКТИК
2;УРОВНЕМЕР VEGAPULS 61.CXAGPHAMAX
6;Машина разрывная Инстрон 1122 к.1139 каб.413
11;Оборудование КИП
0;Бокс БПГОС зав.N 81 к.1139 каб.606
1;Оборудование КИПиА емкости Е101/2 титул 1107
9;ПРОМЫШЛЕННОЕ ЗДАНИЕ ЦЕХА № 102-104 В
10;ПРИБОР МЕГОМЕТР Ф 4102 / 1
3;Преобразователь ДПП-2-0116
7;КАМЕРА КСО -2У М
9;Здание производственной части деревообрабат.
5;ДИЗЕЛЬНАЯ ЭЛЕКТРОСТАНЦИЯ АД-200-Т400-1РН в контейн
3;Осцилограф 2-х лучевой VР5512Р
10;ОБЪЕКТ ГО(защитно-герметичный клапан)
6;СТАНОК ТОЧИЛ.СВЕРЛ.ФРЕЗЕРНЫЙ НСФ
10;ХРОМАТОГРАФ ЛХМ-3 МОДЕЛЬ
3;Фильтр для очистки воды
5;ШФО 61307007
1;Оборудование КИПиА установка отсечной арматуры на
9;Прожекторная мачта с молниеотводом высотой 28,15 м
1;Коагулятор Е-56
3;Водонагреватель Ariston SG 50л
1;Межсетевой экран Cisco ASA 5510
11;Здание  к.349 А
11;"Файловая тумба ""БУШ""     /010501063/"
4;Приемная камера Т.6003
10;НАСОС ГЕРМЕТИЧЕСКИЙ ЦГ-12,5 /20
1;конденсатор Е-631 к-с 1202
9;Корпус 1035 Здание поликлиники
2;Манометр грузопоршневой МП-6, корп.42/9
2;Мегаомметр Fluke 1520
4;"Прибор ""Сапфир"" 22ЕхМ-ДД-2430 зав.N 903241"
11;Стол лабораторный С12Н
4;Преобразователь гидрост.давл.VEGABAR66 BR66 L=6000
0;Тумба приставная
4;Стенд проверки фар К-310
9;Корпус 1014/1 Гараж РМЗ
6;Клапан Masoneilan Camflex 35-35222 Ду150 Ру40 VI C
3;424 51 Тр-ды отработанного масла (WO)
8;Корпус 1094 Насосная склада ЛВЖ
5;Газоходы на два котла котельной к.3002
4;Сигнализатор СТМ-10-0001 ПБ
8;Вертолетная площадка 820
1;Водоподогреватель паровой
9;Эстакада на Крановом узле №8 (73-й км.)
3;Конденсатопроводы
4;Задвижка 30с915нж (ГА 12013-100) A Ду100 Ру40 У1 с
3;Аппарат высокого давления HD 10/25
5;ЕМКОСТЬ техн.№80
8;Заглубленный склад оборудования
5;Весы вагонные М8300 А-150-2К(5-4,5-5)Р65-6
6;Трансформатор ТОГ-110 Ж54.60510 ТУ
7;КАМЕРА КСО-285.
10;Отстойник Е-109 зак 76267
2;УРОВНЕМЕР БЕСК. ПОЗ. БПУ-1КМ-28
0;Кран мостовой инв. № 6166
7;Путь железнодорожный №3 (маневровый) 198м
9;Эстакада от опоры N1404 до опоры N1406, ввод в цех
9;Помещение: Двухкомнатная квартира, мкр№ 14 д.21 кв
7;Ограждение ГПП-1 к.63
6;Клапан Masoneilan Varipak 28-28112 Ду25 Ру40 IV Cv
7;Сейф BSD-1000
11;Твердомер  DynaPOCKET PLUS
8;Корпус 1294-станция коагуляции речной воды
4;датчик Метран-100-ЕХ-ДД-1422
8;Модуль пожаротушения МПТХ 65-100-50 ЭМ
0;Компрессор 5СЗГП-201 к-с 1241-а
6;Т-2 400/6 ТП-8
4;А-151/3.Фильтр на всасе компрессора зав.№ 0996/20
9;Здание операторной с венткамерой и технологической
6;Станок точильно-шлифовальный мод.3Б-954
11;Емкость биоцида
9;Титул 427/1 Узел возвратного газа ВД линия А
10;Трансформатор ТМФ-400/6-04
10;ФОТОКАЛОРИМЕТР КФК -2
2;Вакуумный насос НВР-0,1Д 1.75.15.0110
2;Рабочее место (1 системный блок+2 монитора) АРМ
11;ШС-11) Шкаф силовой реагентного отделения ш600*в20
11;Шкаф ШК 14
7;Мастерская 742
10;Отстойник Е-53 зак 206849
5;Емкость V=40м3 зав N124070 Е-709
0;Таль ручная Q=3.5 тн S-144
8;Фильтр для очистки газа Ф-201/2/НОиО/
1;НАСОСНЫЙ АГРЕГАТ 100GI-A/2 AX P69F2 OPTIMEX
9;ЗДАНИЕ П / СТ.№ 48
2;Насос SULZER SMD 500-750 B эл/дв 800 кВт 1000 об/м
1;Тренажер MB Barbell MB 3.01N
4;БАК ВЫЖИМНОЙ ТЕХН. № 514 / II
2;Автомобиль ВАЗ-21103 О 708 СТ
6;Блок-контейнер РЛТ-ПКУ-ТМ УПЗОУ № 16 продуктопрово
4;Ножницы гильотинные. НК3418
9;Здание РММ
1;Стац.газоизмер.головка PolytronIRType341
4;Уровнемер радарный
11;Насос оборотной воды Н-704 Б
5;Устройство распределительное среднего напряжения н
5;Устройство ограничения г/п крана КС50- 42Б
0;Пылеулавливающий многоступенчатый агрегат ПУМА-800
10;СПЕКТРОФОТОМЕТР СФ-46
4;Вентилятор ВЦ 4-75 №5 2.2/1500 лев.
7;КОНДЕНСАТОРНАЯ УСТАНОВКА УК-038-220
4;Панель ЩДЭ 2801 27Е 5А 5 шт.
3;Сооружение связи, вспомогательное, высота 75 м
4;Датчик Метран-100-ЕХ-ДД--1440-02-МП3-Т10-
0;Устройство натяжное SPХ SRT 7(SRTAS070001)
0;Электроталь Q=1 тн S-103
0;Мультипликатор  НТ 45/26
7;ОТКРЫТОЕ РАСПРЕД. УСТРОЙСТВО
5;КОЛОННА РЕКТИФИКАЦИОННАЯ ТАРЕЛЬЧАТАЯ тех№104
7;ТРАНСФОРМАТОР
5;Колонна насадочная технолог.№79
10;Хроматограф ЛХМ-80м3
9;"Строение ""Электропомещение"" в составе объекта Расш"
6;Здание для временного размещения персонала
4;Распредустойство поз EL-KI
10;Эл.двигатель к компрессору СДК2-16-24-12К,N 659
10;ПРИБОР ФЩЛ 502-14 0-200 ГРАДУС ЦЕЛЬСИЯ
0;Насос с моном. Р 5210 I G-714
2;Насос откачкиGSA 1.5x1x8xDA4 (PP-124)
3;Термохим.сигнализ.горюч.газов ЩИТ 2-14
0;Электрокара 0=2т ЭК-2Б №7921909
9;ЦЕХ ДК - 4 Б ДЛЯ ПРИЕМА ПРИВОЗНОГО КАТАЛИЗАТОРА
11;Электронасос НЦГ 6,3/75а-К-5,5-1- У2 ТУ 3631-004-1
9;ЗДАНИЕ ХРАНЕНИЯ И ОТПУСКА ПРОДУКТОВ НАСОСНАЯ
9;Кабельная эстакада 831
0;Насос 1ЦГ 12,5/50К 4-3 Н-89/А
8;Абгазная труба корпус 1242
9;ЗДАНИЕ СЫРЬЕВОГО СКЛАДА ЖИДКИХ ПРОДУКТОВ
8;Корпус 1215/3 - градирня
8;Испарител И-501 МАУ-3
9;Здание склада катализ,реагент.к.567
0;Дрель-шуруповерт аккумул. ДА-18ЭР 2 акк. 18В Интер
5;КОЛОННА № 14 / 1
1;Насос НД 100/10 к-с 1231
5;СПЛИТ-СИСТЕМА
11;Аппарат с перемешивающим устройством №546 V-0.63v3
5;Комплектное распределит.устр-во с реакторами ГПП-4
7;КОНДЕНСАТОРНАЯ УСТАНОВКА КМ- 1- 0,5
1;КОММУТАТОР CISCO CATALYST 2960-24TC-L
0;Тумба Р 6520, орех
8;Модуль МПТХ 65-100-50
11;Регул.трубопр.арматура 35-35112 DN 50
8;Коллектор К2 65-100-М20-50 (ок)
1;Система управлен.распред(РСУ)-CENTUM-CS3000R3
0;Мультиметр РМ2 618/02
7;Блок регенерации гликоля
9;Дегазатор с лопастной мешалкой технол. №34/1
5;ЦЕНТРАЛЬНЫЙ ПРОЦЕССОР С ПАКЕТОМ ПРОГРАММ CPU 315
5;Шкаф инструментальный Промет TC-1995-121215 1900х9
0;Сепаратор V=11,5 м3. Блок осушки УПГ-2
5;Аппарат пескоструйный Straaltechniek Spotblaster 9
11;Шкаф вытяжной ЛАБ-PRO-ШВ150/70-К11 (1500*740*2250)
8;"Сооружение ""Сепаратор нефтеконденсатоотделитель С-"
7;Устройство УАС-20
7;КОНДЕНСАТОРНАЯ УСТАНОВКА
0;Вентилятор Ц4-70-10 (4 шт)
8;Здание газоанализаторной
0;Насос ц/б с маном.Р 5104 I G-7007
9;Кабельная трасса электроснабжения ТП-75
2;Прибор МТ 100Р
10;СТАНОК НАЖДАЧНЫЙ ИНВ №27987
9;Корпус 1023 Здание с очистными сооружениями
4;Стол монтажный С 4-1400
0;Шкаф пожарный ШПК-310 НЗК
4;Датчик метран 100-ех-ДД
0;Устройство связи  UN858GPU
8;Испарител И-502 МАУ-3
3;"Хроматограф газовый ""Хромос-ГХ 1000"""
0;Стол 1400х600х760/груша
8;Фильтр для очистки газа Ф-201/1/НОиО/
1;Аппарат воздушного охлажд.АВЗ Т-102/5
9;ЭСТАКАДА МАТЕРПРОВ.
3;422 БА 44 Тр-д конденсата от E4211, E4611 до V4211
6;ВВОД №16 Ц-25 ШС-64 КАБЕЛЬ 1
6;Обор-ние эл.централизации стрелок и сигналов
0;Сигнализатор СОУ-1 зав.№ 3481
3;Устройство ЧРП АВО т-101/10.
1;Насос бочковой FLUX F424S-43/38
11;Калорифер КСК 4-11
2;Насос OBL XRN6.38A 85FA M3652(PD-172)
3;Насосы Р-614В
3;"Хроматограф газовый автоматизированный ""Кристаллюк"
7;ШКАФ РАСПРЕДЕЛИТЕЛЬНЫЙ ДЛЯ
2;Система кондиционирования корп.12 в кабинете начал
1;ОБОРУДОВАНИЕ ДОП.СИСТЕМЫ STARDOM(ДК-1,4)
7;РАСПРЕДЕЛИТЕЛЬНЫЙ ЩИТ СОСТ. ИЗ 4-Х ПАНЕЛЕЙ
11;НасосН-8 НК 65 эл. дв. НХП-5 соор. 201/20
0;Пульт громкой связи DIS (24 кл)
10;Хроматограф ЛХМ-80
3;КРАН 10С909П А ДУ50 РУ16 С КОФ
0;Насос Н-309/1 инв. № 6217
3;НАСОС ХЕ-80-50-200 С
7;Узел фильтрации оборотной воды систем № 3
2;Компьютер Celeron-1700/128Mb DDR/20Gb/монитор TFT
6;УЧАСТОК Т/ ПРОВОДОВ ПОДКЛЮЧ. ТР-ДОВ НАРУЖН.УСТАНОВ
0;Стол письменный
3;Вентилятор ВРАН-6,3-1-Лев 0-0-4х1435-220/380ВУ2
5;Шкаф учета НКУ Freecon СТ-380/5 (ШУ5)черт. 345211
7;СИЛОВОЙ ТРАНСФОРМАТОР ПКТ-15
11;Компенсатор КВУ-200-25-4в
7;Перевод стрелочный  №28 к пути №30, 56п/м.
4;Датчик избыточного давления EJA530A-DBS4N-07DE/KS2
11;Герметичный электронасосный агрегат 1 ЦГ 12,5/50к-
5;Щит сост. из панелей 2400-1000-600 корпус 1019
3;Мультиметр М-890G
1;Структурированная кабельная система корпуса 1004
0;Загрузочная воронка Д-959
7;ЩИТ РАСПРЕДЕЛИТЕЛЬНЫЙ 0.4 КВ. П / СТ.-47
5;Ап-т теплообменный ТКН 1434-06121 к.405/1
8;Канализационно-насосная станция (Здание 1180)
8;КОРПУС 1210ремонтно-механич. мастерская
